Longitude,Latitude,Field,Dataset,Product,Obj. Id,Track(deg),Swth Wdth(ft),Distance(ft),Duration(s),Elevation(ft),Area Count,Speed(mph),Diff Status,Time,X Offset(ft),Y Offset(ft),Satellites,Hding Veh(deg),Diff Status,Active Rows((1)),VDOP,HDOP,PDOP,Crop Flw(M)(lb/s),Moisture(%),Grain Temp(°F),Elvtr Speed(rpm),Pass Num,Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Prod(ac/h),Crop Flw(V)(bu/h),Date
-91.55682765,45.10337668,K-3,<1>,P9492AM-PBXP,2349,269.95,15.00,10.30,2.000,1131.0,On,3.510,Yes,10/23/2024,0.00,0.00,29,269.95,DGPS,6.000,1.400,0.900,1.600,19.13,14.97,34.05,497.20,37,10792,192.72,10792,192.72,6.382,1229.9,10/23/2024
-91.55686814,45.10337586,K-3,<1>,P9492AM-PBXP,2350,268.55,15.00,10.45,2.000,1130.8,On,3.562,Yes,10/23/2024,0.00,0.00,29,268.55,DGPS,6.000,1.400,0.900,1.600,18.66,14.97,34.05,497.50,37,10372,185.21,10372,185.21,6.476,1199.4,10/23/2024
-91.55690852,45.10337571,K-3,<1>,P9492AM-PBXP,2351,269.34,15.00,10.71,2.000,1130.5,On,3.652,Yes,10/23/2024,0.00,0.00,29,269.34,DGPS,6.000,1.400,0.900,1.600,18.78,14.78,34.05,496.90,37,10179,181.77,10179,181.77,6.641,1207.1,10/23/2024
-91.55694875,45.10337571,K-3,<1>,P9492AM-PBXP,2352,270.51,15.00,10.31,2.000,1130.2,On,3.514,Yes,10/23/2024,0.00,0.00,29,270.51,DGPS,6.000,1.400,0.900,1.600,18.60,15.54,34.05,496.10,37,10412,185.93,10479,187.13,6.389,1195.5,10/23/2024
-91.55698922,45.10337546,K-3,<1>,P9492AM-PBXP,2353,269.41,15.00,10.38,2.000,1130.0,On,3.539,Yes,10/23/2024,0.00,0.00,29,269.41,DGPS,6.000,1.400,0.900,1.600,18.30,15.41,34.05,497.10,37,10185,181.88,10235,182.77,6.435,1176.1,10/23/2024
-91.55703014,45.10337503,K-3,<1>,P9492AM-PBXP,2354,268.96,15.00,10.63,2.000,1129.6,On,3.624,Yes,10/23/2024,0.00,0.00,29,268.96,DGPS,6.000,1.400,0.900,1.600,20.13,15.35,34.05,497.00,37,10953,195.59,10998,196.40,6.590,1294.2,10/23/2024
-91.55707075,45.10337534,K-3,<1>,P9492AM-PBXP,2355,271.09,15.00,10.32,2.000,1129.2,On,3.517,Yes,10/23/2024,0.00,0.00,29,271.09,DGPS,6.000,1.400,0.900,1.600,20.36,15.73,34.05,495.30,37,11366,202.97,11465,204.74,6.394,1309.2,10/23/2024
-91.55711214,45.10337534,K-3,<1>,P9492AM-PBXP,2356,270.51,15.00,10.97,2.000,1128.7,On,3.739,Yes,10/23/2024,0.00,0.00,29,270.51,DGPS,6.000,1.400,0.900,1.600,19.68,15.86,34.05,496.40,37,10319,184.26,10425,186.15,6.798,1265.4,10/23/2024
-91.55715377,45.10337513,K-3,<1>,P9492AM-PBXP,2357,269.98,15.00,10.19,2.000,1128.3,On,3.474,Yes,10/23/2024,0.00,0.00,29,269.98,DGPS,6.000,1.400,0.900,1.600,20.78,15.73,34.05,495.60,37,11741,209.67,11843,211.49,6.316,1335.9,10/23/2024
-91.55719293,45.10337510,K-3,<1>,P9492AM-PBXP,2358,267.82,15.00,10.67,2.000,1128.1,On,3.638,Yes,10/23/2024,0.00,0.00,29,267.82,DGPS,6.000,1.400,0.900,1.600,19.92,15.86,34.05,495.10,37,10730,191.61,10840,193.58,6.615,1280.5,10/23/2024
-91.55723616,45.10337547,K-3,<1>,P9492AM-PBXP,2359,271.50,15.00,10.63,2.000,1127.1,On,3.623,Yes,10/23/2024,0.00,0.00,29,271.50,DGPS,6.000,1.400,0.900,1.600,20.32,16.24,34.05,496.70,37,10945,195.44,11107,198.33,6.587,1306.3,10/23/2024
-91.55727599,45.10337514,K-3,<1>,P9492AM-PBXP,2360,269.56,15.00,10.21,2.000,1126.7,On,3.479,Yes,10/23/2024,0.00,0.00,29,269.56,DGPS,6.000,1.300,0.900,1.600,21.61,16.75,34.05,494.20,37,12046,215.11,12299,219.63,6.326,1389.3,10/23/2024
-91.55731637,45.10337472,K-3,<1>,P9492AM-PBXP,2361,268.79,15.00,9.894,2.000,1126.2,On,3.373,Yes,10/23/2024,0.00,0.00,29,268.79,DGPS,6.000,1.300,0.900,1.600,21.58,16.75,34.05,493.40,37,12407,221.55,12667,226.20,6.132,1387.1,10/23/2024
-91.55735274,45.10337477,K-3,<1>,P9492AM-PBXP,2362,270.37,15.00,9.409,2.000,1125.7,On,3.208,Yes,10/23/2024,0.00,0.00,29,270.37,DGPS,6.000,1.300,0.900,1.600,20.78,17.07,34.05,493.00,37,12513,223.45,12825,229.02,5.832,1335.6,10/23/2024
-91.55738873,45.10337481,K-3,<1>,P9492AM-PBXP,2363,270.23,15.00,8.107,2.000,1125.2,On,2.764,Yes,10/23/2024,0.00,0.00,29,270.23,DGPS,6.000,1.300,0.900,1.600,20.28,17.07,34.05,490.40,37,14174,253.12,14528,259.42,5.025,1303.6,10/23/2024
-91.55742498,45.10337459,K-3,<1>,P9492AM-PBXP,2364,268.42,15.00,9.934,2.000,1124.7,On,3.386,Yes,10/23/2024,0.00,0.00,29,268.42,DGPS,6.000,1.300,0.900,1.600,19.53,17.38,34.05,492.00,37,11098,198.17,11418,203.89,6.157,1255.4,10/23/2024
-91.55746035,45.10337386,K-3,<1>,P9492AM-PBXP,2365,268.07,15.00,9.232,2.000,1124.3,On,3.147,Yes,10/23/2024,0.00,0.00,29,268.07,DGPS,6.000,1.300,0.900,1.600,20.47,17.57,34.05,490.90,37,12489,223.02,12879,229.98,5.722,1316.0,10/23/2024
-91.55749550,45.10337376,K-3,<1>,P9492AM-PBXP,2366,270.04,15.00,9.567,2.000,1124.1,On,3.262,Yes,10/23/2024,0.00,0.00,29,270.04,DGPS,6.000,1.300,0.900,1.600,20.56,18.53,34.05,491.10,37,11962,213.61,12480,222.87,5.930,1321.6,10/23/2024
-91.55753105,45.10337359,K-3,<1>,P9492AM-PBXP,2367,270.19,15.00,8.873,2.000,1123.7,On,3.025,Yes,10/23/2024,0.00,0.00,28,270.19,DGPS,6.000,1.300,0.900,1.600,19.96,18.25,34.05,490.40,37,12564,224.36,13064,233.29,5.500,1283.0,10/23/2024
-91.55756592,45.10337326,K-3,<1>,P9492AM-PBXP,2368,269.16,15.00,8.020,2.000,1123.4,On,2.734,Yes,10/23/2024,0.00,0.00,28,269.16,DGPS,6.000,1.600,1.100,2.000,19.96,17.89,34.05,488.40,37,13965,249.38,14457,258.16,4.971,1283.3,10/23/2024
-91.55760090,45.10337251,K-3,<1>,P9492AM-PBXP,2369,268.42,15.00,9.126,2.000,1123.1,On,3.111,Yes,10/23/2024,0.00,0.00,29,268.42,DGPS,6.000,1.300,0.900,1.600,20.54,18.40,34.05,487.80,37,12546,224.04,13070,233.39,5.657,1320.2,10/23/2024
-91.55763597,45.10337210,K-3,<1>,P9492AM-PBXP,2370,268.84,15.00,8.980,2.000,1122.8,On,3.061,Yes,10/23/2024,0.00,0.00,29,268.84,DGPS,6.000,1.300,0.900,1.600,20.61,18.14,34.05,489.70,37,12838,229.25,13331,238.06,5.566,1325.1,10/23/2024
-91.55767073,45.10337181,K-3,<1>,P9492AM-PBXP,2371,269.33,15.00,8.656,2.000,1122.6,On,2.951,Yes,10/23/2024,0.00,0.00,29,269.33,DGPS,6.000,1.300,0.900,1.600,19.25,18.09,34.05,488.50,37,12448,222.29,12917,230.67,5.365,1237.6,10/23/2024
-91.55770562,45.10337159,K-3,<1>,P9492AM-PBXP,2372,269.06,15.00,8.598,2.000,1122.4,On,2.931,Yes,10/23/2024,0.00,0.00,29,269.06,DGPS,6.000,1.300,0.900,1.600,18.22,18.91,34.05,490.40,37,11741,209.66,12307,219.77,5.329,1171.2,10/23/2024
-91.55774018,45.10337128,K-3,<1>,P9492AM-PBXP,2373,269.01,15.00,9.318,2.000,1122.3,On,3.176,Yes,10/23/2024,0.00,0.00,29,269.01,DGPS,6.000,1.300,0.900,1.600,18.75,17.70,33.15,489.40,37,11316,202.07,11688,208.71,5.775,1205.4,10/23/2024
-91.55777489,45.10337056,K-3,<1>,P9492AM-PBXP,2374,268.09,15.00,8.904,2.000,1122.1,On,3.035,Yes,10/23/2024,0.00,0.00,29,268.09,DGPS,6.000,1.300,0.900,1.600,18.83,17.45,34.05,488.10,37,11931,213.06,12285,219.38,5.519,1210.7,10/23/2024
-91.55781009,45.10337028,K-3,<1>,P9492AM-PBXP,2375,269.43,15.00,9.199,2.000,1121.8,On,3.136,Yes,10/23/2024,0.00,0.00,29,269.43,DGPS,6.000,1.300,0.900,1.600,18.40,18.53,34.05,491.60,37,11135,198.83,11617,207.44,5.702,1182.8,10/23/2024
-91.55784458,45.10336985,K-3,<1>,P9492AM-PBXP,2376,269.11,15.00,8.778,2.000,1121.7,On,2.993,Yes,10/23/2024,0.00,0.00,29,269.11,DGPS,6.000,1.300,0.900,1.600,18.16,18.27,34.05,490.10,37,11553,206.30,12016,214.57,5.441,1167.5,10/23/2024
-91.55787916,45.10336986,K-3,<1>,P9492AM-PBXP,2377,268.91,15.00,8.603,2.000,1121.5,On,2.933,Yes,10/23/2024,0.00,0.00,29,268.91,DGPS,6.000,1.300,0.900,1.600,18.62,19.23,34.05,489.40,37,11948,213.36,12574,224.53,5.332,1197.3,10/23/2024
-91.55791376,45.10336975,K-3,<1>,P9492AM-PBXP,2378,269.35,15.00,9.028,2.000,1121.4,On,3.078,Yes,10/23/2024,0.00,0.00,29,269.35,DGPS,6.000,1.300,0.900,1.600,18.98,17.96,34.05,490.40,37,11785,210.45,12210,218.03,5.596,1220.0,10/23/2024
-91.55794854,45.10336928,K-3,<1>,P9492AM-PBXP,2379,269.21,15.00,8.419,2.000,1121.3,On,2.870,Yes,10/23/2024,0.00,0.00,29,269.21,DGPS,6.000,1.300,0.900,1.600,18.72,18.91,34.05,491.50,37,12318,219.96,12912,230.58,5.218,1203.2,10/23/2024
-91.55798266,45.10336919,K-3,<1>,P9492AM-PBXP,2380,268.45,15.00,8.532,2.000,1121.3,On,2.909,Yes,10/23/2024,0.00,0.00,29,268.45,DGPS,6.000,1.300,0.900,1.600,18.53,18.98,34.05,491.00,37,12023,214.70,12613,225.24,5.288,1191.2,10/23/2024
-91.55801613,45.10336931,K-3,<1>,P9492AM-PBXP,2381,270.31,15.00,8.833,2.000,1121.3,On,3.011,Yes,10/23/2024,0.00,0.00,29,270.31,DGPS,6.000,1.300,0.900,1.600,16.34,18.66,34.05,490.90,37,10281,183.59,10744,191.85,5.475,1050.3,10/23/2024
-91.55805073,45.10336917,K-3,<1>,P9492AM-PBXP,2382,270.40,15.00,9.159,2.000,1121.3,On,3.122,Yes,10/23/2024,0.00,0.00,29,270.40,DGPS,6.000,1.300,0.900,1.600,16.07,19.40,34.05,490.60,37,9661.6,172.53,10189,181.95,5.677,1032.9,10/23/2024
-91.55808522,45.10336882,K-3,<1>,P9492AM-PBXP,2383,269.01,15.00,8.782,2.000,1121.2,On,2.994,Yes,10/23/2024,0.00,0.00,29,269.01,DGPS,6.000,1.300,0.900,1.600,16.28,18.51,34.05,490.30,37,10326,184.39,10770,192.33,5.443,1046.9,10/23/2024
-91.55812051,45.10336912,K-3,<1>,P9492AM-PBXP,2384,270.08,15.00,8.829,2.000,1121.2,On,3.010,Yes,10/23/2024,0.00,0.00,29,270.08,DGPS,6.000,1.300,0.900,1.600,16.73,19.02,34.05,491.60,37,10486,187.26,11007,196.56,5.473,1075.7,10/23/2024
-91.55815520,45.10336905,K-3,<1>,P9492AM-PBXP,2385,269.72,15.00,8.497,2.000,1121.2,On,2.897,Yes,10/23/2024,0.00,0.00,29,269.72,DGPS,6.000,1.300,0.900,1.600,16.23,18.64,34.05,492.40,37,10619,189.63,11094,198.11,5.267,1043.4,10/23/2024
-91.55818932,45.10336860,K-3,<1>,P9492AM-PBXP,2386,267.83,15.00,9.059,2.000,1121.3,On,3.088,Yes,10/23/2024,0.00,0.00,29,267.83,DGPS,6.000,1.300,0.900,1.600,18.34,19.72,34.05,491.30,37,11107,198.33,11759,209.99,5.615,1179.1,10/23/2024
-91.55822424,45.10336836,K-3,<1>,P9492AM-PBXP,2387,268.99,15.00,9.307,2.000,1121.4,On,3.173,Yes,10/23/2024,0.00,0.00,29,268.99,DGPS,6.000,1.300,0.900,1.600,18.96,18.85,34.05,490.30,37,11294,201.68,11829,211.24,5.769,1218.6,10/23/2024
-91.55825890,45.10336802,K-3,<1>,P9492AM-PBXP,2388,267.91,15.00,8.869,2.000,1121.4,On,3.024,Yes,10/23/2024,0.00,0.00,29,267.91,DGPS,6.000,1.300,0.900,1.600,17.14,18.89,33.15,490.60,37,10713,191.31,11227,200.49,5.497,1102.2,10/23/2024
-91.55829413,45.10336863,K-3,<1>,P9492AM-PBXP,2389,270.41,15.00,8.968,2.000,1121.4,On,3.057,Yes,10/23/2024,0.00,0.00,29,270.41,DGPS,6.000,1.300,0.900,1.600,16.50,18.89,33.15,487.90,37,10198,182.10,10687,190.84,5.558,1060.8,10/23/2024
-91.55832995,45.10336840,K-3,<1>,P9492AM-PBXP,2390,269.84,15.00,10.36,2.000,1121.4,On,3.533,Yes,10/23/2024,0.00,0.00,29,269.84,DGPS,6.000,1.300,0.900,1.600,17.79,17.77,33.15,488.20,37,9642.5,172.19,9967.1,177.98,6.424,1143.3,10/23/2024
-91.55836664,45.10336793,K-3,<1>,P9492AM-PBXP,2391,268.87,15.00,9.992,2.000,1121.4,On,3.406,Yes,10/23/2024,0.00,0.00,29,268.87,DGPS,6.000,1.300,0.900,1.600,18.75,18.14,33.15,491.30,37,10498,187.46,10901,194.66,6.193,1205.6,10/23/2024
-91.55840331,45.10336750,K-3,<1>,P9492AM-PBXP,2392,269.23,15.00,8.968,2.000,1121.5,On,3.057,Yes,10/23/2024,0.00,0.00,29,269.23,DGPS,6.000,1.300,0.900,1.600,17.97,18.32,33.15,490.50,37,11184,199.72,11639,207.84,5.558,1155.3,10/23/2024
-91.55843986,45.10336764,K-3,<1>,P9492AM-PBXP,2393,270.21,15.00,9.077,2.000,1121.5,On,3.094,Yes,10/23/2024,0.00,0.00,29,270.21,DGPS,6.000,1.300,0.900,1.600,18.21,17.75,34.05,489.90,37,11273,201.30,11649,208.02,5.626,1170.4,10/23/2024
-91.55847652,45.10336725,K-3,<1>,P9492AM-PBXP,2394,269.56,15.00,8.984,2.000,1121.5,On,3.063,Yes,10/23/2024,0.00,0.00,29,269.56,DGPS,6.000,1.300,0.900,1.600,18.41,17.94,33.15,488.60,37,11491,205.20,11902,212.54,5.569,1183.5,10/23/2024
-91.55851289,45.10336689,K-3,<1>,P9492AM-PBXP,2395,269.72,15.00,9.697,2.000,1121.5,On,3.306,Yes,10/23/2024,0.00,0.00,29,269.72,DGPS,6.000,1.300,0.900,1.600,18.42,17.57,33.15,488.90,37,10697,191.02,11031,196.98,6.010,1183.9,10/23/2024
-91.55854943,45.10336693,K-3,<1>,P9492AM-PBXP,2396,269.41,15.00,9.498,2.000,1121.5,On,3.238,Yes,10/23/2024,0.00,0.00,29,269.41,DGPS,6.000,1.300,0.900,1.600,19.63,17.83,34.05,487.80,37,11607,207.26,12007,214.41,5.887,1262.3,10/23/2024
-91.55858591,45.10336659,K-3,<1>,P9492AM-PBXP,2397,269.20,15.00,9.513,2.000,1121.6,On,3.243,Yes,10/23/2024,0.00,0.00,29,269.20,DGPS,6.000,1.300,0.900,1.600,20.12,18.38,34.05,486.70,37,11794,210.61,12283,219.34,5.896,1293.3,10/23/2024
-91.55862215,45.10336616,K-3,<1>,P9492AM-PBXP,2398,269.32,15.00,10.04,2.000,1121.7,On,3.423,Yes,10/23/2024,0.00,0.00,29,269.32,DGPS,6.000,1.300,0.900,1.600,19.87,19.08,33.15,486.80,37,10944,195.43,11496,205.28,6.224,1277.6,10/23/2024
-91.55865810,45.10336624,K-3,<1>,P9492AM-PBXP,2399,270.10,15.00,9.095,2.000,1121.8,On,3.101,Yes,10/23/2024,0.00,0.00,29,270.10,DGPS,6.000,1.300,0.900,1.600,20.11,18.70,33.15,482.80,37,12282,219.33,12842,229.32,5.638,1292.8,10/23/2024
-91.55869350,45.10336630,K-3,<1>,P9492AM-PBXP,2400,270.38,15.00,9.236,2.000,1122.0,On,3.148,Yes,10/23/2024,0.00,0.00,29,270.38,DGPS,6.000,1.300,0.900,1.600,19.76,19.53,33.15,482.30,37,11765,210.09,12427,221.91,5.725,1270.4,10/23/2024
-91.55872853,45.10336567,K-3,<1>,P9492AM-PBXP,2401,268.35,15.00,9.013,2.000,1122.2,On,3.073,Yes,10/23/2024,0.00,0.00,29,268.35,DGPS,6.000,1.300,0.900,1.600,19.22,19.40,34.05,481.10,37,11745,209.73,12386,221.18,5.587,1235.7,10/23/2024
-91.55876342,45.10336537,K-3,<1>,P9492AM-PBXP,2402,269.00,15.00,8.452,2.000,1122.5,On,2.881,Yes,10/23/2024,0.00,0.00,29,269.00,DGPS,6.000,1.300,0.900,1.600,19.16,18.19,34.05,481.60,37,12673,226.31,13168,235.14,5.239,1231.8,10/23/2024
-91.55879835,45.10336561,K-3,<1>,P9492AM-PBXP,2403,269.84,15.00,8.964,2.000,1122.8,On,3.056,Yes,10/23/2024,0.00,0.00,29,269.84,DGPS,6.000,1.300,0.900,1.600,17.56,18.91,33.15,482.50,37,10852,193.79,11375,203.13,5.556,1128.6,10/23/2024
-91.55883253,45.10336522,K-3,<1>,P9492AM-PBXP,2404,268.72,15.00,8.687,2.000,1123.2,On,2.961,Yes,10/23/2024,0.00,0.00,29,268.72,DGPS,6.000,1.300,0.900,1.600,15.84,17.89,33.15,482.70,37,10232,182.71,10592,189.15,5.384,1018.5,10/23/2024
-91.55886686,45.10336508,K-3,<1>,P9492AM-PBXP,2405,268.97,15.00,8.804,2.000,1123.6,On,3.001,Yes,10/23/2024,0.00,0.00,29,268.97,DGPS,6.000,1.300,0.900,1.600,16.04,17.70,33.15,482.90,37,10248,183.00,10585,189.01,5.457,1031.4,10/23/2024
-91.55890096,45.10336538,K-3,<1>,P9492AM-PBXP,2406,270.92,15.00,8.634,2.000,1124.1,On,2.943,Yes,10/23/2024,0.00,0.00,29,270.92,DGPS,6.000,1.300,0.900,1.600,16.67,17.75,33.15,484.50,37,10849,193.74,11212,200.21,5.352,1071.5,10/23/2024
-91.55893591,45.10336530,K-3,<1>,P9492AM-PBXP,2407,269.48,15.00,9.587,2.000,1124.5,On,3.268,Yes,10/23/2024,0.00,0.00,29,269.48,DGPS,6.000,1.300,0.900,1.600,16.56,17.32,33.15,486.70,37,9757.7,174.25,10031,179.13,5.943,1064.5,10/23/2024
-91.55897089,45.10336520,K-3,<1>,P9492AM-PBXP,2408,268.37,15.00,8.692,2.000,1125.0,On,2.963,Yes,10/23/2024,0.00,0.00,29,268.37,DGPS,6.000,1.300,0.900,1.600,18.47,17.38,33.15,486.50,37,11997,214.24,12343,220.42,5.388,1187.6,10/23/2024
-91.55900714,45.10336489,K-3,<1>,P9492AM-PBXP,2409,269.51,15.00,10.01,2.000,1125.5,On,3.413,Yes,10/23/2024,0.00,0.00,29,269.51,DGPS,6.000,1.300,0.900,1.600,18.42,17.18,34.05,487.70,37,10413,185.94,10686,190.83,6.206,1184.2,10/23/2024
-91.55904505,45.10336475,K-3,<1>,P9492AM-PBXP,2410,269.15,15.00,9.945,2.000,1125.9,On,3.390,Yes,10/23/2024,0.00,0.00,29,269.15,DGPS,6.000,1.300,0.900,1.600,18.16,16.18,34.05,487.20,37,10462,186.82,10609,189.44,6.164,1167.7,10/23/2024
-91.55908144,45.10336434,K-3,<1>,P9492AM-PBXP,2411,268.02,15.00,11.00,2.000,1126.5,On,3.750,Yes,10/23/2024,0.00,0.00,29,268.02,DGPS,6.000,1.300,0.900,1.600,16.41,16.54,34.05,488.00,37,8507.1,151.91,8664.0,154.71,6.818,1054.9,10/23/2024
-91.55911836,45.10336368,K-3,<1>,P9492AM-PBXP,2412,267.13,15.00,10.28,2.000,1127.1,On,3.505,Yes,10/23/2024,0.00,0.00,29,267.13,DGPS,6.000,1.300,0.900,1.600,15.97,15.73,33.15,488.00,37,8941.0,159.66,9018.8,161.05,6.373,1026.4,10/23/2024
-91.55915620,45.10336371,K-3,<1>,P9492AM-PBXP,2413,269.06,15.00,9.589,2.000,1127.6,On,3.269,Yes,10/23/2024,0.00,0.00,29,269.06,DGPS,6.000,1.300,0.900,1.600,16.17,16.03,34.05,490.00,37,9672.5,172.72,9791.4,174.85,5.944,1039.2,10/23/2024
-91.55919370,45.10336279,K-3,<1>,P9492AM-PBXP,2414,268.58,15.00,9.804,2.000,1128.0,On,3.342,Yes,10/23/2024,0.00,0.00,29,268.58,DGPS,6.000,1.300,0.900,1.600,15.89,15.34,34.05,488.70,37,9373.0,167.38,9410.3,168.04,6.077,1021.2,10/23/2024
-91.55923064,45.10336225,K-3,<1>,P9492AM-PBXP,2415,268.74,15.00,9.483,2.000,1128.6,On,3.233,Yes,10/23/2024,0.00,0.00,29,268.74,DGPS,6.000,1.300,0.900,1.600,15.15,15.35,33.15,490.40,37,9238.0,164.97,9276.2,165.65,5.878,973.70,10/23/2024
-91.55926772,45.10336140,K-3,<1>,P9492AM-PBXP,2416,268.19,15.00,9.923,2.000,1129.1,On,3.383,Yes,10/23/2024,0.00,0.00,29,268.19,DGPS,6.000,1.300,0.900,1.600,15.76,14.91,34.05,490.50,37,9227.4,164.78,9227.4,164.78,6.150,1013.4,10/23/2024
-91.55930443,45.10336084,K-3,<1>,P9492AM-PBXP,2417,267.33,15.00,9.677,2.000,1129.7,On,3.299,Yes,10/23/2024,0.00,0.00,29,267.33,DGPS,6.000,1.300,0.900,1.600,17.33,15.10,33.15,489.70,37,10387,185.49,10399,185.70,5.998,1113.8,10/23/2024
-91.55934129,45.10336044,K-3,<1>,P9492AM-PBXP,2418,268.53,15.00,10.12,2.000,1130.4,On,3.451,Yes,10/23/2024,0.00,0.00,29,268.53,DGPS,6.000,1.300,0.900,1.600,15.38,14.97,34.05,489.40,37,8822.8,157.55,8822.8,157.55,6.275,988.58,10/23/2024
-91.55937854,45.10335996,K-3,<1>,P9492AM-PBXP,2419,268.51,15.00,10.10,2.000,1130.8,On,3.443,Yes,10/23/2024,0.00,0.00,29,268.51,DGPS,6.000,1.300,0.900,1.600,13.85,14.89,33.15,491.10,37,7962.4,142.19,7962.4,142.19,6.260,890.09,10/23/2024
-91.55941614,45.10335918,K-3,<1>,P9492AM-PBXP,2420,268.37,15.00,9.174,2.000,1131.4,On,3.127,Yes,10/23/2024,0.00,0.00,29,268.37,DGPS,6.000,1.300,0.900,1.600,16.40,14.78,33.15,490.40,37,10382,185.39,10382,185.39,5.686,1054.1,10/23/2024
-91.55945747,45.10335929,K-3,<1>,P9492AM-PBXP,2421,269.19,15.00,10.81,2.000,1131.6,On,3.686,Yes,10/23/2024,0.00,0.00,29,269.19,DGPS,6.000,1.300,0.900,1.600,16.54,14.40,34.05,492.40,37,8886.4,158.69,8886.4,158.69,6.702,1063.5,10/23/2024
-91.55949864,45.10335967,K-3,<1>,P9492AM-PBXP,2422,271.61,15.00,10.49,2.000,1131.8,On,3.575,Yes,10/23/2024,0.00,0.00,29,271.61,DGPS,6.000,1.300,0.900,1.600,17.48,14.78,34.05,492.40,37,9680.7,172.87,9680.7,172.87,6.501,1123.8,10/23/2024
-91.55954012,45.10335950,K-3,<1>,P9492AM-PBXP,2423,270.02,15.00,10.57,2.000,1132.2,On,3.602,Yes,10/23/2024,0.00,0.00,29,270.02,DGPS,6.000,1.300,0.900,1.600,18.62,14.65,34.05,491.40,37,10234,182.74,10234,182.74,6.549,1196.8,10/23/2024
-91.55958233,45.10335987,K-3,<1>,P9492AM-PBXP,2424,270.85,15.00,11.47,2.000,1132.4,On,3.912,Yes,10/23/2024,0.00,0.00,29,270.85,DGPS,6.000,1.300,0.900,1.600,18.92,14.40,34.05,491.60,37,9578.4,171.04,9578.4,171.04,7.112,1216.4,10/23/2024
-91.55962526,45.10336012,K-3,<1>,P9492AM-PBXP,2425,270.58,15.00,11.74,2.000,1132.6,On,4.003,Yes,10/23/2024,0.00,0.00,29,270.58,DGPS,6.000,1.300,0.900,1.600,17.35,14.45,33.15,491.10,37,8579.1,153.20,8579.1,153.20,7.279,1115.1,10/23/2024
-91.55966830,45.10335965,K-3,<1>,P9492AM-PBXP,2426,268.78,15.00,11.65,2.000,1132.9,On,3.972,Yes,10/23/2024,0.00,0.00,29,268.78,DGPS,6.000,1.300,0.900,1.600,18.23,14.72,34.05,490.10,37,9086.7,162.26,9086.7,162.26,7.221,1171.8,10/23/2024
-91.55971141,45.10336010,K-3,<1>,P9492AM-PBXP,2427,269.78,15.00,11.26,2.000,1133.2,On,3.840,Yes,10/23/2024,0.00,0.00,29,269.78,DGPS,6.000,1.300,0.900,1.600,13.93,14.63,34.05,491.20,37,7184.0,128.29,7184.0,128.29,6.982,895.68,10/23/2024
-91.55970225,45.10339889,K-3,<1>,P9492AM-PBXP,2428,89.59,15.00,10.81,2.000,1134.2,On,3.684,Yes,10/23/2024,0.00,0.00,29,89.59,DGPS,6.000,1.300,0.900,1.600,13.37,14.78,34.05,503.90,38,7188.2,128.36,7188.2,128.36,6.698,859.81,10/23/2024
-91.55966092,45.10339855,K-3,<1>,P9492AM-PBXP,2429,90.24,15.00,10.73,2.000,1133.9,On,3.659,Yes,10/23/2024,0.00,0.00,29,90.24,DGPS,6.000,1.300,0.900,1.600,16.11,14.78,34.05,502.30,38,8714.6,155.62,8714.6,155.62,6.653,1035.4,10/23/2024
-91.55961936,45.10339872,K-3,<1>,P9492AM-PBXP,2430,89.15,15.00,10.84,2.000,1133.7,On,3.695,Yes,10/23/2024,0.00,0.00,29,89.15,DGPS,6.000,1.300,0.900,1.600,16.97,14.57,33.15,500.80,38,9093.3,162.38,9093.3,162.38,6.718,1090.8,10/23/2024
-91.55957813,45.10339847,K-3,<1>,P9492AM-PBXP,2431,90.90,15.00,10.77,2.000,1133.4,On,3.673,Yes,10/23/2024,0.00,0.00,29,90.90,DGPS,6.000,1.300,0.900,1.600,18.78,14.59,34.05,501.10,38,10126,180.83,10126,180.83,6.678,1207.6,10/23/2024
-91.55953699,45.10339821,K-3,<1>,P9492AM-PBXP,2432,91.12,15.00,10.83,2.000,1133.1,On,3.692,Yes,10/23/2024,0.00,0.00,29,91.12,DGPS,6.000,1.300,0.900,1.600,19.08,14.52,34.05,499.00,38,10233,182.73,10233,182.73,6.712,1226.5,10/23/2024
-91.55949644,45.10339793,K-3,<1>,P9492AM-PBXP,2433,90.16,15.00,10.62,2.000,1132.9,On,3.619,Yes,10/23/2024,0.00,0.00,29,90.16,DGPS,6.000,1.300,0.900,1.600,16.27,15.08,34.05,499.00,38,8895.6,158.85,8903.6,158.99,6.580,1046.1,10/23/2024
-91.55945573,45.10339809,K-3,<1>,P9492AM-PBXP,2434,89.66,15.00,10.80,2.000,1132.7,On,3.682,Yes,10/23/2024,0.00,0.00,29,89.66,DGPS,6.000,1.300,0.900,1.600,15.23,14.65,34.05,496.70,38,8193.5,146.31,8193.5,146.31,6.694,979.40,10/23/2024
-91.55941454,45.10339825,K-3,<1>,P9492AM-PBXP,2435,90.10,15.00,10.95,2.000,1132.5,On,3.734,Yes,10/23/2024,0.00,0.00,29,90.10,DGPS,6.000,1.300,0.900,1.600,16.80,15.02,34.05,498.10,38,8909.2,159.09,8911.1,159.13,6.789,1080.3,10/23/2024
