Longitude,Latitude,Field,Dataset,Product,Obj. Id,Track(deg),Swth Wdth(ft),Distance(ft),Duration(s),Elevation(ft),Area Count,Speed(mph),Diff Status,Time,X Offset(ft),Y Offset(ft),Satellites,Hding Veh(deg),Diff Status,Active Rows((1)),VDOP,HDOP,PDOP,Crop Flw(M)(lb/s),Moisture(%),Grain Temp(°F),Elvtr Speed(rpm),Pass Num,Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Prod(ac/h),Crop Flw(V)(bu/h),Date
-91.57092236,45.09510574,4S North,<1>,P11A50,3349,264.65,20.00,9.292,2.000,1118.8,On,3.168,Yes,10/6/2024,0.00,0.00,26,264.65,RTK Fixed,10.00,1.800,1.300,2.200,5.767,9.927,42.87,418.20,6,2703.4,45.06,2703.4,45.06,7.679,346.01,10/6/2024
-91.57095710,45.09510341,4S North,<1>,P11A50,3350,265.41,20.00,9.128,2.000,1118.3,On,3.112,Yes,10/6/2024,0.00,0.00,27,265.41,RTK Fixed,10.00,1.800,1.300,2.200,6.537,10.01,42.87,418.70,6,3119.6,51.99,3119.6,51.99,7.544,392.23,10/6/2024
-91.57099179,45.09510201,4S North,<1>,P11A50,3351,267.15,20.00,9.035,2.000,1117.9,On,3.080,Yes,10/6/2024,0.00,0.00,27,267.15,RTK Fixed,10.00,1.800,1.300,2.200,6.482,9.695,42.87,418.10,6,3125.0,52.08,3125.0,52.08,7.467,388.91,10/6/2024
-91.57102680,45.09509957,4S North,<1>,P11A50,3352,265.17,20.00,8.656,2.000,1117.4,On,2.951,Yes,10/6/2024,0.00,0.00,27,265.17,RTK Fixed,10.00,1.800,1.300,2.200,6.991,9.771,43.77,416.20,6,3517.9,58.63,3517.9,58.63,7.154,419.43,10/6/2024
-91.57106133,45.09509706,4S North,<1>,P11A50,3353,264.43,20.00,8.929,2.000,1117.0,On,3.044,Yes,10/6/2024,0.00,0.00,27,264.43,RTK Fixed,10.00,1.800,1.300,2.200,7.335,9.932,42.87,416.00,6,3578.2,59.64,3578.2,59.64,7.380,440.09,10/6/2024
-91.57109629,45.09509467,4S North,<1>,P11A50,3354,265.15,20.00,8.948,2.000,1116.4,On,3.050,Yes,10/6/2024,0.00,0.00,27,265.15,RTK Fixed,10.00,1.800,1.300,2.200,6.517,9.740,42.87,415.30,6,3172.7,52.88,3172.7,52.88,7.395,391.02,10/6/2024
-91.57113123,45.09509222,4S North,<1>,P11A50,3355,264.09,20.00,8.784,2.000,1115.9,On,2.994,Yes,10/6/2024,0.00,0.00,27,264.09,RTK Fixed,10.00,1.900,1.300,2.200,7.423,9.811,43.77,410.80,6,3681.1,61.35,3681.1,61.35,7.259,445.35,10/6/2024
-91.57116549,45.09508962,4S North,<1>,P11A50,3356,264.63,20.00,9.440,2.000,1115.4,On,3.218,Yes,10/6/2024,0.00,0.00,27,264.63,RTK Fixed,10.00,1.900,1.300,2.200,6.850,9.856,42.87,413.80,6,3160.9,52.68,3160.9,52.68,7.801,411.00,10/6/2024
-91.57119851,45.09508743,4S North,<1>,P11A50,3357,264.11,20.00,9.073,2.000,1115.0,On,3.093,Yes,10/6/2024,0.00,0.00,27,264.11,RTK Fixed,10.00,1.900,1.300,2.200,6.454,9.660,43.77,411.80,6,3098.5,51.64,3098.5,51.64,7.499,387.24,10/6/2024
-91.57123188,45.09508545,4S North,<1>,P11A50,3358,264.88,20.00,9.044,2.000,1114.7,On,3.083,Yes,10/6/2024,0.00,0.00,27,264.88,RTK Fixed,10.00,1.900,1.300,2.200,6.486,9.972,43.77,414.00,6,3123.8,52.06,3123.8,52.06,7.475,389.15,10/6/2024
-91.57126465,45.09508267,4S North,<1>,P11A50,3359,265.32,20.00,8.481,2.000,1114.5,On,2.891,Yes,10/6/2024,0.00,0.00,27,265.32,RTK Fixed,10.00,1.900,1.300,2.200,5.815,9.932,42.87,411.70,6,2986.9,49.78,2986.9,49.78,7.009,348.92,10/6/2024
-91.57129740,45.09508026,4S North,<1>,P11A50,3360,264.30,20.00,8.716,2.000,1114.3,On,2.971,Yes,10/6/2024,0.00,0.00,27,264.30,RTK Fixed,10.00,1.900,1.300,2.200,7.442,9.941,42.87,408.30,6,3719.4,61.99,3719.4,61.99,7.203,446.54,10/6/2024
-91.57133065,45.09507868,4S North,<1>,P11A50,3361,266.97,20.00,8.166,2.000,1114.1,On,2.784,Yes,10/6/2024,0.00,0.00,27,266.97,RTK Fixed,10.00,1.900,1.300,2.200,7.057,9.861,43.77,411.50,6,3764.5,62.74,3764.5,62.74,6.748,423.40,10/6/2024
-91.57136388,45.09507633,4S North,<1>,P11A50,3362,264.02,20.00,7.861,2.000,1113.9,On,2.680,Yes,10/6/2024,0.00,0.00,27,264.02,RTK Fixed,10.00,1.900,1.300,2.200,6.814,9.977,42.87,414.30,6,3775.5,62.92,3775.5,62.92,6.497,408.81,10/6/2024
-91.57139595,45.09507386,4S North,<1>,P11A50,3363,263.67,20.00,7.971,2.000,1113.9,On,2.717,Yes,10/6/2024,0.00,0.00,27,263.67,RTK Fixed,10.00,1.900,1.300,2.200,6.172,10.14,42.87,407.10,6,3373.0,56.22,3373.0,56.22,6.587,370.31,10/6/2024
-91.57142852,45.09507100,4S North,<1>,P11A50,3364,264.08,20.00,8.753,2.000,1113.9,On,2.984,Yes,10/6/2024,0.00,0.00,27,264.08,RTK Fixed,10.00,1.900,1.300,2.200,6.435,9.861,42.87,410.60,6,3202.4,53.37,3202.4,53.37,7.233,386.07,10/6/2024
-91.57146127,45.09506894,4S North,<1>,P11A50,3365,264.84,20.00,8.598,2.000,1113.8,On,2.931,Yes,10/6/2024,0.00,0.00,27,264.84,RTK Fixed,10.00,1.900,1.300,2.200,6.230,10.06,42.87,407.50,6,3156.6,52.61,3156.6,52.61,7.105,373.81,10/6/2024
-91.57149299,45.09506653,4S North,<1>,P11A50,3366,264.20,20.00,7.901,2.000,1113.7,On,2.694,Yes,10/6/2024,0.00,0.00,27,264.20,RTK Fixed,10.00,1.900,1.300,2.200,5.994,9.821,41.97,410.30,6,3304.6,55.08,3304.6,55.08,6.530,359.65,10/6/2024
-91.57152368,45.09506411,4S North,<1>,P11A50,3367,263.71,20.00,8.149,2.000,1113.7,On,2.778,Yes,10/6/2024,0.00,0.00,27,263.71,RTK Fixed,10.00,1.900,1.300,2.200,5.697,10.10,41.97,406.20,6,3045.5,50.76,3045.5,50.76,6.735,341.85,10/6/2024
-91.57155527,45.09506189,4S North,<1>,P11A50,3368,263.62,20.00,7.591,2.000,1113.7,On,2.588,Yes,10/6/2024,0.00,0.00,27,263.62,RTK Fixed,10.00,1.900,1.300,2.200,5.670,10.21,41.97,413.30,6,3253.5,54.23,3253.5,54.23,6.274,340.21,10/6/2024
-91.57158627,45.09505989,4S North,<1>,P11A50,3369,265.30,20.00,8.736,2.000,1113.8,On,2.978,Yes,10/6/2024,0.00,0.00,27,265.30,RTK Fixed,10.00,1.900,1.300,2.200,6.702,9.861,41.97,411.00,6,3341.7,55.69,3341.7,55.69,7.220,402.11,10/6/2024
-91.57161817,45.09505687,4S North,<1>,P11A50,3370,261.66,20.00,8.224,2.000,1113.8,On,2.804,Yes,10/6/2024,0.00,0.00,27,261.66,RTK Fixed,10.00,1.900,1.300,2.200,6.456,10.06,41.97,408.20,6,3419.4,56.99,3419.4,56.99,6.797,387.34,10/6/2024
-91.57164937,45.09505529,4S North,<1>,P11A50,3371,265.85,20.00,8.284,2.000,1113.9,On,2.824,Yes,10/6/2024,0.00,0.00,27,265.85,RTK Fixed,10.00,1.900,1.300,2.200,6.311,9.941,41.97,407.30,6,3318.4,55.31,3318.4,55.31,6.846,378.65,10/6/2024
-91.57168118,45.09505360,4S North,<1>,P11A50,3372,264.86,20.00,8.423,2.000,1113.9,On,2.871,Yes,10/6/2024,0.00,0.00,27,264.86,RTK Fixed,10.00,1.900,1.300,2.200,5.963,10.25,41.97,410.10,6,3083.8,51.40,3083.8,51.40,6.961,357.77,10/6/2024
-91.57171284,45.09505083,4S North,<1>,P11A50,3373,262.70,20.00,9.042,2.000,1114.0,On,3.083,Yes,10/6/2024,0.00,0.00,27,262.70,RTK Fixed,10.00,1.900,1.300,2.200,6.570,10.21,41.97,410.00,6,3165.2,52.75,3165.2,52.75,7.473,394.22,10/6/2024
-91.57174521,45.09504831,4S North,<1>,P11A50,3374,263.54,20.00,8.829,2.000,1113.8,On,3.010,Yes,10/6/2024,0.00,0.00,27,263.54,RTK Fixed,10.00,1.900,1.300,2.200,6.475,10.06,41.97,405.10,6,3194.7,53.25,3194.7,53.25,7.297,388.52,10/6/2024
-91.57177664,45.09504551,4S North,<1>,P11A50,3375,263.96,20.00,7.960,2.000,1113.8,On,2.714,Yes,10/6/2024,0.00,0.00,27,263.96,RTK Fixed,10.00,1.900,1.300,2.200,6.619,10.25,41.97,407.40,6,3622.3,60.37,3622.3,60.37,6.578,397.14,10/6/2024
-91.57180728,45.09504278,4S North,<1>,P11A50,3376,262.83,20.00,7.763,2.000,1113.9,On,2.646,Yes,10/6/2024,0.00,0.00,27,262.83,RTK Fixed,10.00,1.900,1.300,2.200,5.860,9.977,41.97,403.60,6,3288.1,54.80,3288.1,54.80,6.416,351.58,10/6/2024
-91.57183831,45.09504100,4S North,<1>,P11A50,3377,264.46,20.00,7.674,2.000,1114.1,On,2.616,Yes,10/6/2024,0.00,0.00,27,264.46,RTK Fixed,10.00,1.900,1.300,2.200,6.027,10.14,41.97,402.80,6,3421.2,57.02,3421.2,57.02,6.342,361.61,10/6/2024
-91.57186956,45.09503763,4S North,<1>,P11A50,3378,262.50,20.00,7.376,2.000,1114.1,On,2.515,Yes,10/6/2024,0.00,0.00,27,262.50,RTK Fixed,10.00,1.900,1.300,2.200,6.056,10.21,41.97,407.50,6,3576.1,59.60,3576.1,59.60,6.096,363.35,10/6/2024
-91.57190077,45.09503429,4S North,<1>,P11A50,3379,260.71,20.00,8.219,2.000,1114.2,On,2.802,Yes,10/6/2024,0.00,0.00,27,260.71,RTK Fixed,10.00,1.900,1.300,2.200,6.133,10.17,41.97,408.80,6,3250.9,54.18,3250.9,54.18,6.792,368.01,10/6/2024
-91.57193240,45.09503111,4S North,<1>,P11A50,3380,262.04,20.00,8.240,2.000,1114.3,On,2.809,Yes,10/6/2024,0.00,0.00,27,262.04,RTK Fixed,10.00,1.900,1.300,2.200,5.935,10.02,41.97,408.20,6,3137.6,52.29,3137.6,52.29,6.810,356.13,10/6/2024
-91.57196372,45.09502802,4S North,<1>,P11A50,3381,261.62,20.00,8.328,2.000,1114.4,On,2.839,Yes,10/6/2024,0.00,0.00,27,261.62,RTK Fixed,10.00,1.900,1.300,2.200,5.749,10.21,41.97,407.30,6,3006.9,50.11,3006.9,50.11,6.883,344.92,10/6/2024
-91.57199491,45.09502526,4S North,<1>,P11A50,3382,262.78,20.00,8.000,2.000,1114.6,On,2.727,Yes,10/6/2024,0.00,0.00,27,262.78,RTK Fixed,10.00,1.900,1.300,2.200,6.185,10.29,41.97,410.70,6,3367.6,56.13,3367.6,56.13,6.611,371.07,10/6/2024
-91.57202635,45.09502244,4S North,<1>,P11A50,3383,261.57,20.00,7.666,2.000,1114.7,On,2.613,Yes,10/6/2024,0.00,0.00,27,261.57,RTK Fixed,10.00,1.900,1.300,2.200,5.754,9.901,41.97,411.90,6,3269.4,54.49,3269.4,54.49,6.336,345.23,10/6/2024
-91.57205771,45.09502006,4S North,<1>,P11A50,3384,264.87,20.00,7.721,2.000,1114.9,On,2.632,Yes,10/6/2024,0.00,0.00,27,264.87,RTK Fixed,10.00,1.900,1.300,2.200,6.394,10.14,41.97,410.00,6,3607.4,60.12,3607.4,60.12,6.381,383.64,10/6/2024
-91.57208902,45.09501703,4S North,<1>,P11A50,3385,261.22,20.00,8.301,2.000,1115.0,On,2.830,Yes,10/6/2024,0.00,0.00,27,261.22,RTK Fixed,10.00,1.900,1.300,2.300,6.108,10.14,41.97,410.60,6,3205.3,53.42,3205.3,53.42,6.860,366.47,10/6/2024
-91.57212025,45.09501434,4S North,<1>,P11A50,3386,263.06,20.00,7.856,2.000,1115.2,On,2.678,Yes,10/6/2024,0.00,0.00,27,263.06,RTK Fixed,10.00,1.900,1.300,2.300,6.092,10.21,41.97,409.10,6,3377.8,56.30,3377.8,56.30,6.492,365.50,10/6/2024
-91.57215087,45.09501141,4S North,<1>,P11A50,3387,262.34,20.00,8.038,2.000,1115.4,On,2.740,Yes,10/6/2024,0.00,0.00,27,262.34,RTK Fixed,10.00,1.900,1.300,2.300,5.764,9.821,41.97,409.00,6,3123.7,52.06,3123.7,52.06,6.643,345.85,10/6/2024
-91.57218153,45.09500847,4S North,<1>,P11A50,3388,262.64,20.00,8.189,2.000,1115.7,On,2.792,Yes,10/6/2024,0.00,0.00,27,262.64,RTK Fixed,10.00,1.900,1.300,2.300,6.216,10.10,41.97,407.60,6,3306.2,55.10,3306.2,55.10,6.768,372.94,10/6/2024
-91.57221265,45.09500527,4S North,<1>,P11A50,3389,261.85,20.00,8.417,2.000,1115.9,On,2.869,Yes,10/6/2024,0.00,0.00,27,261.85,RTK Fixed,10.00,1.900,1.300,2.300,6.480,10.17,41.97,409.80,6,3353.4,55.89,3353.4,55.89,6.956,388.78,10/6/2024
-91.57224412,45.09500168,4S North,<1>,P11A50,3390,260.96,20.00,8.151,2.000,1116.2,On,2.779,Yes,10/6/2024,0.00,0.00,27,260.96,RTK Fixed,10.00,1.900,1.300,2.300,6.109,10.17,41.97,410.00,6,3264.8,54.41,3264.8,54.41,6.736,366.55,10/6/2024
-91.57227632,45.09499887,4S North,<1>,P11A50,3391,261.40,20.00,8.211,2.000,1116.4,On,2.799,Yes,10/6/2024,0.00,0.00,27,261.40,RTK Fixed,10.00,1.900,1.300,2.300,6.062,10.21,41.97,408.40,6,3216.1,53.60,3216.1,53.60,6.786,363.75,10/6/2024
-91.57230819,45.09499651,4S North,<1>,P11A50,3392,264.22,20.00,8.435,2.000,1116.7,On,2.876,Yes,10/6/2024,0.00,0.00,27,264.22,RTK Fixed,10.00,1.900,1.300,2.300,6.549,9.821,41.97,407.70,6,3382.1,56.37,3382.1,56.37,6.971,392.96,10/6/2024
-91.57234040,45.09499354,4S North,<1>,P11A50,3393,262.59,20.00,8.007,2.000,1116.9,On,2.730,Yes,10/6/2024,0.00,0.00,26,262.59,RTK Fixed,10.00,1.900,1.300,2.300,6.170,9.941,41.97,407.80,6,3356.8,55.95,3356.8,55.95,6.617,370.23,10/6/2024
-91.57237254,45.09499087,4S North,<1>,P11A50,3394,262.97,20.00,8.692,2.000,1117.2,On,2.963,Yes,10/6/2024,0.00,0.00,27,262.97,RTK Fixed,10.00,1.900,1.300,2.300,6.242,10.06,41.97,410.40,6,3128.2,52.14,3128.2,52.14,7.184,374.54,10/6/2024
-91.57240503,45.09498812,4S North,<1>,P11A50,3395,261.79,20.00,8.736,2.000,1117.4,On,2.978,Yes,10/6/2024,0.00,0.00,27,261.79,RTK Fixed,10.00,1.900,1.300,2.300,6.827,9.705,41.97,410.90,6,3404.2,56.74,3404.2,56.74,7.220,409.63,10/6/2024
-91.57243762,45.09498577,4S North,<1>,P11A50,3396,264.36,20.00,8.049,2.000,1117.6,On,2.744,Yes,10/6/2024,0.00,0.00,27,264.36,RTK Fixed,10.00,1.900,1.300,2.300,6.728,10.02,41.97,410.80,6,3640.9,60.68,3640.9,60.68,6.652,403.66,10/6/2024
-91.57247004,45.09498328,4S North,<1>,P11A50,3397,264.61,20.00,8.454,2.000,1117.8,On,2.882,Yes,10/6/2024,0.00,0.00,27,264.61,RTK Fixed,10.00,1.900,1.300,2.300,6.213,10.10,41.97,408.30,6,3201.7,53.36,3201.7,53.36,6.986,372.81,10/6/2024
-91.57250252,45.09498049,4S North,<1>,P11A50,3398,263.11,20.00,8.339,2.000,1118.0,On,2.843,Yes,10/6/2024,0.00,0.00,27,263.11,RTK Fixed,10.00,1.900,1.300,2.300,6.582,10.14,41.97,410.00,6,3438.4,57.31,3438.4,57.31,6.892,394.94,10/6/2024
-91.57253539,45.09497822,4S North,<1>,P11A50,3399,264.09,20.00,8.833,2.000,1118.2,On,3.011,Yes,10/6/2024,0.00,0.00,27,264.09,RTK Fixed,10.00,1.900,1.300,2.300,6.591,9.745,41.97,410.50,6,3250.7,54.18,3250.7,54.18,7.300,395.49,10/6/2024
-91.57256840,45.09497589,4S North,<1>,P11A50,3400,263.49,20.00,8.734,2.000,1118.3,On,2.978,Yes,10/6/2024,0.00,0.00,27,263.49,RTK Fixed,10.00,1.900,1.300,2.300,6.753,9.977,41.97,408.30,6,3367.9,56.13,3367.9,56.13,7.218,405.19,10/6/2024
-91.57260103,45.09497391,4S North,<1>,P11A50,3401,265.19,20.00,8.446,2.000,1118.5,On,2.879,Yes,10/6/2024,0.00,0.00,27,265.19,RTK Fixed,10.00,1.900,1.300,2.300,6.741,10.10,41.97,410.10,6,3476.6,57.94,3476.6,57.94,6.980,404.47,10/6/2024
-91.57263380,45.09497141,4S North,<1>,P11A50,3402,263.72,20.00,8.621,2.000,1118.6,On,2.939,Yes,10/6/2024,0.00,0.00,27,263.72,RTK Fixed,10.00,1.900,1.300,2.300,6.711,9.665,41.97,409.80,6,3390.6,56.51,3390.6,56.51,7.125,402.64,10/6/2024
-91.57266664,45.09496931,4S North,<1>,P11A50,3403,265.00,20.00,8.897,2.000,1118.7,On,3.033,Yes,10/6/2024,0.00,0.00,27,265.00,RTK Fixed,10.00,1.900,1.300,2.300,6.832,9.861,41.97,410.20,6,3344.9,55.75,3344.9,55.75,7.352,409.89,10/6/2024
-91.57269941,45.09496709,4S North,<1>,P11A50,3404,264.86,20.00,8.541,2.000,1118.9,On,2.912,Yes,10/6/2024,0.00,0.00,27,264.86,RTK Fixed,10.00,1.900,1.300,2.300,6.767,9.941,41.97,406.30,6,3451.1,57.52,3451.1,57.52,7.059,406.00,10/6/2024
-91.57273189,45.09496475,4S North,<1>,P11A50,3405,264.07,20.00,8.410,2.000,1119.1,On,2.867,Yes,10/6/2024,0.00,0.00,27,264.07,RTK Fixed,10.00,1.900,1.300,2.300,6.477,9.977,41.97,410.10,6,3354.6,55.91,3354.6,55.91,6.950,388.59,10/6/2024
-91.57276447,45.09496212,4S North,<1>,P11A50,3406,263.41,20.00,8.275,2.000,1119.3,On,2.821,Yes,10/6/2024,0.00,0.00,27,263.41,RTK Fixed,10.00,1.900,1.300,2.300,6.587,9.785,41.97,411.20,6,3467.5,57.79,3467.5,57.79,6.839,395.22,10/6/2024
-91.57279709,45.09495955,4S North,<1>,P11A50,3407,263.58,20.00,8.844,2.000,1119.5,On,3.015,Yes,10/6/2024,0.00,0.00,27,263.58,RTK Fixed,10.00,1.900,1.300,2.300,6.723,10.02,41.97,411.20,6,3311.4,55.19,3311.4,55.19,7.309,403.37,10/6/2024
-91.57282935,45.09495696,4S North,<1>,P11A50,3408,263.98,20.00,8.213,2.000,1119.7,On,2.800,Yes,10/6/2024,0.00,0.00,27,263.98,RTK Fixed,10.00,1.900,1.300,2.300,6.859,10.14,41.97,409.00,6,3637.9,60.63,3637.9,60.63,6.788,411.55,10/6/2024
-91.57286173,45.09495550,4S North,<1>,P11A50,3409,265.74,20.00,8.459,2.000,1120.0,On,2.884,Yes,10/6/2024,0.00,0.00,27,265.74,RTK Fixed,10.00,1.900,1.300,2.300,6.807,10.14,41.97,409.20,6,3505.5,58.43,3505.5,58.43,6.991,408.45,10/6/2024
-91.57289401,45.09495322,4S North,<1>,P11A50,3410,264.36,20.00,8.457,2.000,1120.3,On,2.883,Yes,10/6/2024,0.00,0.00,27,264.36,RTK Fixed,10.00,1.900,1.300,2.300,5.844,9.745,41.97,409.80,6,3009.9,50.17,3009.9,50.17,6.989,350.63,10/6/2024
-91.57292643,45.09495111,4S North,<1>,P11A50,3411,264.43,20.00,8.304,2.000,1120.6,On,2.831,Yes,10/6/2024,0.00,0.00,27,264.43,RTK Fixed,10.00,1.900,1.300,2.300,6.168,9.941,41.97,410.20,6,3235.5,53.93,3235.5,53.93,6.863,370.08,10/6/2024
-91.57295906,45.09494914,4S North,<1>,P11A50,3412,265.99,20.00,8.155,2.000,1120.9,On,2.780,Yes,10/6/2024,0.00,0.00,27,265.99,RTK Fixed,10.00,1.900,1.300,2.300,6.224,10.02,41.97,409.40,6,3324.9,55.42,3324.9,55.42,6.739,373.47,10/6/2024
-91.57299213,45.09494681,4S North,<1>,P11A50,3413,264.12,20.00,8.692,2.000,1121.2,On,2.963,Yes,10/6/2024,0.00,0.00,27,264.12,RTK Fixed,10.00,1.900,1.300,2.300,5.972,10.06,41.97,409.90,6,2992.7,49.88,2992.7,49.88,7.184,358.31,10/6/2024
-91.57302483,45.09494547,4S North,<1>,P11A50,3414,267.37,20.00,8.284,2.000,1121.6,On,2.824,Yes,10/6/2024,0.00,0.00,27,267.37,RTK Fixed,10.00,1.900,1.300,2.300,7.076,9.901,41.97,409.70,6,3721.0,62.02,3721.0,62.02,6.846,424.59,10/6/2024
-91.57305816,45.09494326,4S North,<1>,P11A50,3415,264.44,20.00,8.678,2.000,1121.8,On,2.958,Yes,10/6/2024,0.00,0.00,27,264.44,RTK Fixed,10.00,1.900,1.300,2.300,6.684,9.821,41.97,408.70,6,3355.1,55.92,3355.1,55.92,7.172,401.03,10/6/2024
-91.57309109,45.09494069,4S North,<1>,P11A50,3416,263.39,20.00,8.333,2.000,1122.1,On,2.841,Yes,10/6/2024,0.00,0.00,27,263.39,RTK Fixed,10.00,1.900,1.300,2.300,6.725,9.941,41.97,408.50,6,3515.1,58.58,3515.1,58.58,6.887,403.48,10/6/2024
-91.57312366,45.09493792,4S North,<1>,P11A50,3417,262.38,20.00,8.284,2.000,1122.5,On,2.824,Yes,10/6/2024,0.00,0.00,27,262.38,RTK Fixed,10.00,1.900,1.300,2.300,6.357,9.977,41.97,407.40,6,3342.9,55.71,3342.9,55.71,6.846,381.44,10/6/2024
-91.57315673,45.09493580,4S North,<1>,P11A50,3418,264.96,20.00,8.581,2.000,1122.8,On,2.925,Yes,10/6/2024,0.00,0.00,27,264.96,RTK Fixed,10.00,1.900,1.300,2.300,6.345,9.665,41.97,408.00,6,3221.0,53.68,3221.0,53.68,7.092,380.71,10/6/2024
-91.57318995,45.09493363,4S North,<1>,P11A50,3419,265.52,20.00,8.694,2.000,1123.1,On,2.964,Yes,10/6/2024,0.00,0.00,27,265.52,RTK Fixed,10.00,1.900,1.300,2.300,6.818,9.901,41.97,408.10,6,3416.0,56.93,3416.0,56.93,7.185,409.08,10/6/2024
-91.57322330,45.09493115,4S North,<1>,P11A50,3420,264.48,20.00,8.692,2.000,1123.4,On,2.963,Yes,10/6/2024,0.00,0.00,27,264.48,RTK Fixed,10.00,1.900,1.300,2.300,6.326,10.06,41.97,410.70,6,3170.3,52.84,3170.3,52.84,7.184,379.58,10/6/2024
-91.57325570,45.09492913,4S North,<1>,P11A50,3421,265.76,20.00,8.753,2.000,1123.9,On,2.984,Yes,10/6/2024,0.00,0.00,27,265.76,RTK Fixed,10.00,1.900,1.300,2.300,6.551,10.10,41.97,408.00,6,3260.2,54.34,3260.2,54.34,7.233,393.04,10/6/2024
-91.57328933,45.09492667,4S North,<1>,P11A50,3422,264.91,20.00,8.585,2.000,1124.1,On,2.927,Yes,10/6/2024,0.00,0.00,27,264.91,RTK Fixed,10.00,1.900,1.300,2.300,6.108,10.10,41.97,408.00,6,3099.0,51.65,3099.0,51.65,7.095,366.46,10/6/2024
-91.57332250,45.09492414,4S North,<1>,P11A50,3423,264.41,20.00,8.641,2.000,1124.4,On,2.946,Yes,10/6/2024,0.00,0.00,27,264.41,RTK Fixed,10.00,1.900,1.300,2.300,6.211,9.705,41.97,408.70,6,3131.0,52.18,3131.0,52.18,7.142,372.68,10/6/2024
-91.57335558,45.09492208,4S North,<1>,P11A50,3424,263.80,20.00,8.980,2.000,1124.6,On,3.061,Yes,10/6/2024,0.00,0.00,27,263.80,RTK Fixed,10.00,1.900,1.300,2.300,6.499,9.901,41.97,408.40,6,3152.4,52.54,3152.4,52.54,7.422,389.95,10/6/2024
-91.57338972,45.09491915,4S North,<1>,P11A50,3425,263.78,20.00,8.776,2.000,1124.7,On,2.992,Yes,10/6/2024,0.00,0.00,27,263.78,RTK Fixed,10.00,1.900,1.300,2.300,6.343,10.06,41.97,410.90,6,3148.1,52.47,3148.1,52.47,7.253,380.56,10/6/2024
-91.57342299,45.09491757,4S North,<1>,P11A50,3426,266.42,20.00,8.649,2.000,1124.9,On,2.948,Yes,10/6/2024,0.00,0.00,27,266.42,RTK Fixed,10.00,1.900,1.300,2.300,6.646,10.06,41.97,411.20,6,3347.2,55.79,3347.2,55.79,7.148,398.75,10/6/2024
-91.57345638,45.09491679,4S North,<1>,P11A50,3427,268.35,20.00,8.490,2.000,1125.1,On,2.894,Yes,10/6/2024,0.00,0.00,27,268.35,RTK Fixed,10.00,1.900,1.300,2.300,6.857,10.06,41.97,409.60,6,3518.3,58.64,3518.3,58.64,7.017,411.44,10/6/2024
-91.57349031,45.09491477,4S North,<1>,P11A50,3428,264.83,20.00,8.434,2.000,1125.2,On,2.875,Yes,10/6/2024,0.00,0.00,27,264.83,RTK Fixed,10.00,1.900,1.300,2.300,6.655,9.821,41.97,410.70,6,3437.3,57.29,3437.3,57.29,6.970,399.30,10/6/2024
-91.57352421,45.09491394,4S North,<1>,P11A50,3429,266.78,20.00,9.199,2.000,1125.3,On,3.136,Yes,10/6/2024,0.00,0.00,27,266.78,RTK Fixed,10.00,1.900,1.300,2.300,6.524,9.977,41.97,411.70,6,3089.1,51.48,3089.1,51.48,7.603,391.41,10/6/2024
-91.57355811,45.09491201,4S North,<1>,P11A50,3430,265.63,20.00,8.758,2.000,1125.3,On,2.986,Yes,10/6/2024,0.00,0.00,27,265.63,RTK Fixed,10.00,1.900,1.300,2.300,7.353,9.901,41.97,411.90,6,3657.1,60.95,3657.1,60.95,7.238,441.17,10/6/2024
-91.57359201,45.09491092,4S North,<1>,P11A50,3431,268.04,20.00,9.015,2.000,1125.4,On,3.073,Yes,10/6/2024,0.00,0.00,27,268.04,RTK Fixed,10.00,1.900,1.300,2.300,6.718,9.861,41.97,411.30,6,3246.3,54.11,3246.3,54.11,7.450,403.11,10/6/2024
-91.57362538,45.09490905,4S North,<1>,P11A50,3432,267.26,20.00,8.552,2.000,1125.5,On,2.915,Yes,10/6/2024,0.00,0.00,27,267.26,RTK Fixed,10.00,1.900,1.300,2.300,6.286,9.977,41.97,411.90,6,3202.0,53.37,3202.0,53.37,7.068,377.19,10/6/2024
-91.57365897,45.09490670,4S North,<1>,P11A50,3433,263.54,20.00,8.703,2.000,1125.7,On,2.967,Yes,10/6/2024,0.00,0.00,27,263.54,RTK Fixed,10.00,1.900,1.300,2.300,6.619,10.06,41.97,412.80,6,3312.6,55.21,3312.6,55.21,7.193,397.12,10/6/2024
-91.57369360,45.09490511,4S North,<1>,P11A50,3434,266.52,20.00,8.864,2.000,1125.6,On,3.022,Yes,10/6/2024,0.00,0.00,27,266.52,RTK Fixed,10.00,1.900,1.300,2.300,6.804,9.785,41.97,412.70,6,3344.0,55.73,3344.0,55.73,7.325,408.26,10/6/2024
-91.57372800,45.09490359,4S North,<1>,P11A50,3435,267.15,20.00,8.793,2.000,1125.6,On,2.997,Yes,10/6/2024,0.00,0.00,27,267.15,RTK Fixed,10.00,1.900,1.300,2.300,7.129,10.02,41.97,412.20,6,3532.0,58.87,3532.0,58.87,7.267,427.77,10/6/2024
